best_final_loss,mean_sampled_loss,median_sampled_loss,median_top_loss_k,unique_states,mean_hamming_top_unique,method,seed_index
0.5414505325376041,1.1883717362754473,0.8894677773402501,0.5602518519982829,100,6.689473684210526,GFN,0
0.5264679612802015,0.8191631283538788,0.5597767364263807,0.5292849184643424,673,3.4842105263157896,TPE,0
0.5310991959495911,2.4042270432043096,2.2723586481055476,0.5457987823433328,2098,6.21578947368421,Random,0
0.5370541502161491,1.0839206869192097,0.9084581620217498,0.5623202385268047,100,6.936842105263158,GFN,1
0.5301742055272248,0.7787447441350189,0.5699357427407474,0.5332028520031089,683,2.905263157894737,TPE,1
0.5316527963899068,2.3679494887772767,2.243485074120213,0.5437691543625096,2100,6.042105263157895,Random,1
