best_final_loss,mean_sampled_loss,median_sampled_loss,median_top_loss_k,unique_states,mean_hamming_top_unique,method,seed_index
0.5414505325376041,1.1883717362754473,0.8894677773402501,0.5602518519982829,100,6.689473684210526,GFN,0
0.5446543350153087,1.2182876112886902,0.6739631199081906,0.5687991814284852,52,5.494736842105263,TPE,0
0.5414974898928605,2.4239008993969495,2.1273353322207704,0.7536664458801703,100,7.468421052631579,Random,0
0.5370541502161491,1.0839206869192097,0.9084581620217498,0.5623202385268047,100,6.936842105263158,GFN,1
0.5389412557844385,1.3823624826441543,0.6683387237571812,0.5509769242256676,51,4.878947368421053,TPE,1
0.55334030733942,2.3593220552742253,2.25101617832608,0.6636466218524495,100,7.342105263157895,Random,1
