state_key,loss,n_cycles,step_fraction,decay_factor,beta,loss_type,huber_delta,relative_floor_frac,relative_floor_abs,fake_data
canopy__decrease|photo__decrease|temp_inhib__narrow_optimum|temp_dev__decrease|biomass__lower_sensitivity|canopy__increase|photo__increase|temp_inhib__shift_cold|temp_dev__lower_sensitivity|biomass__higher_sensitivity,0.5714151499168498,2,0.15,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__narrow_optimum|temp_dev__decrease|biomass__lower_sensitivity|canopy__increase|photo__lower_sensitivity|temp_inhib__shift_warm|temp_dev__lower_sensitivity|biomass__higher_sensitivity,0.6420692730225671,2,0.15,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__narrow_optimum|temp_dev__decrease|biomass__lower_sensitivity|canopy__none|photo__decrease|temp_inhib__none|temp_dev__higher_sensitivity|biomass__more_veg_growth,1.1063756015516917,2,0.15,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__narrow_optimum|temp_dev__decrease|biomass__more_fruit_growth|canopy__decrease|photo__lower_sensitivity|temp_inhib__narrow_optimum|temp_dev__increase|biomass__more_fruit_growth,1.847182050217291,2,0.15,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__narrow_optimum|temp_dev__decrease|biomass__more_fruit_growth|canopy__increase|photo__none|temp_inhib__widen_optimum|temp_dev__decrease|biomass__higher_sensitivity,0.6112927805458087,2,0.15,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__narrow_optimum|temp_dev__decrease|biomass__more_fruit_growth|canopy__none|photo__decrease|temp_inhib__shift_warm|temp_dev__lower_sensitivity|biomass__higher_resp_cost,0.6726389793692938,2,0.15,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__narrow_optimum|temp_dev__decrease|biomass__more_veg_growth|canopy__decrease|photo__decrease|temp_inhib__none|temp_dev__higher_sensitivity|biomass__higher_resp_cost,0.9387285672622104,2,0.15,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__narrow_optimum|temp_dev__decrease|biomass__more_veg_growth|canopy__decrease|photo__decrease|temp_inhib__none|temp_dev__lower_sensitivity|biomass__higher_resp_cost,0.5433913104406703,2,0.15,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__narrow_optimum|temp_dev__decrease|biomass__more_veg_growth|canopy__decrease|photo__decrease|temp_inhib__widen_optimum|temp_dev__lower_sensitivity|biomass__higher_resp_cost,0.5299603546485168,2,0.15,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__narrow_optimum|temp_dev__decrease|biomass__more_veg_growth|canopy__decrease|photo__decrease|temp_inhib__widen_optimum|temp_dev__lower_sensitivity|biomass__lower_resp_cost,0.5477660922850559,2,0.15,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__narrow_optimum|temp_dev__decrease|biomass__more_veg_growth|canopy__decrease|photo__lower_sensitivity|temp_inhib__shift_cold|temp_dev__lower_sensitivity|biomass__higher_resp_cost,0.5769083714586681,2,0.15,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__narrow_optimum|temp_dev__decrease|biomass__more_veg_growth|canopy__decrease|photo__lower_sensitivity|temp_inhib__widen_optimum|temp_dev__lower_sensitivity|biomass__higher_resp_cost,0.5324665849600433,2,0.15,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__narrow_optimum|temp_dev__decrease|biomass__more_veg_growth|canopy__none|photo__decrease|temp_inhib__widen_optimum|temp_dev__lower_sensitivity|biomass__higher_resp_cost,0.5289082117615009,2,0.15,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__narrow_optimum|temp_dev__decrease|biomass__more_veg_growth|canopy__none|photo__higher_sensitivity|temp_inhib__widen_optimum|temp_dev__increase|biomass__more_fruit_growth,1.4949804001795153,2,0.15,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__narrow_optimum|temp_dev__decrease|biomass__none|canopy__increase|photo__higher_sensitivity|temp_inhib__none|temp_dev__lower_sensitivity|biomass__more_fruit_growth,0.630238445896174,2,0.15,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__narrow_optimum|temp_dev__decrease|biomass__none|canopy__none|photo__higher_sensitivity|temp_inhib__shift_cold|temp_dev__increase|biomass__lower_sensitivity,1.2622632031855463,2,0.15,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__narrow_optimum|temp_dev__higher_sensitivity|biomass__higher_resp_cost|canopy__decrease|photo__decrease|temp_inhib__shift_warm|temp_dev__increase|biomass__higher_resp_cost,3.7260210019264206,2,0.15,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__narrow_optimum|temp_dev__higher_sensitivity|biomass__higher_resp_cost|canopy__decrease|photo__decrease|temp_inhib__shift_warm|temp_dev__lower_sensitivity|biomass__higher_resp_cost,2.314239145148786,2,0.15,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__narrow_optimum|temp_dev__higher_sensitivity|biomass__higher_resp_cost|canopy__decrease|photo__none|temp_inhib__shift_warm|temp_dev__higher_sensitivity|biomass__lower_sensitivity,3.6955028666803407,2,0.15,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__narrow_optimum|temp_dev__higher_sensitivity|biomass__higher_resp_cost|canopy__increase|photo__decrease|temp_inhib__shift_cold|temp_dev__lower_sensitivity|biomass__lower_sensitivity,1.6617544384779803,2,0.15,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__narrow_optimum|temp_dev__higher_sensitivity|biomass__higher_resp_cost|canopy__none|photo__none|temp_inhib__widen_optimum|temp_dev__decrease|biomass__more_veg_growth,1.6325571123893476,2,0.15,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__narrow_optimum|temp_dev__higher_sensitivity|biomass__higher_sensitivity|canopy__none|photo__higher_sensitivity|temp_inhib__none|temp_dev__decrease|biomass__higher_sensitivity,1.827322513604464,2,0.15,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__narrow_optimum|temp_dev__higher_sensitivity|biomass__lower_resp_cost|canopy__decrease|photo__higher_sensitivity|temp_inhib__shift_cold|temp_dev__higher_sensitivity|biomass__more_veg_growth,2.460012562006304,2,0.15,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__narrow_optimum|temp_dev__higher_sensitivity|biomass__lower_resp_cost|canopy__decrease|photo__lower_sensitivity|temp_inhib__shift_warm|temp_dev__lower_sensitivity|biomass__none,2.707932100049362,2,0.15,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__narrow_optimum|temp_dev__higher_sensitivity|biomass__lower_resp_cost|canopy__increase|photo__decrease|temp_inhib__narrow_optimum|temp_dev__lower_sensitivity|biomass__more_veg_growth,1.6689187648682162,2,0.15,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__narrow_optimum|temp_dev__higher_sensitivity|biomass__lower_resp_cost|canopy__none|photo__higher_sensitivity|temp_inhib__shift_cold|temp_dev__lower_sensitivity|biomass__lower_sensitivity,1.9154232742283128,2,0.15,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__narrow_optimum|temp_dev__higher_sensitivity|biomass__lower_sensitivity|canopy__increase|photo__decrease|temp_inhib__shift_warm|temp_dev__higher_sensitivity|biomass__none,3.8423447541708495,2,0.15,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__narrow_optimum|temp_dev__higher_sensitivity|biomass__more_fruit_growth|canopy__decrease|photo__lower_sensitivity|temp_inhib__shift_cold|temp_dev__lower_sensitivity|biomass__more_fruit_growth,2.681152107437628,2,0.15,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__narrow_optimum|temp_dev__higher_sensitivity|biomass__more_fruit_growth|canopy__increase|photo__higher_sensitivity|temp_inhib__widen_optimum|temp_dev__decrease|biomass__more_fruit_growth,3.066518297198336,2,0.15,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__narrow_optimum|temp_dev__higher_sensitivity|biomass__more_fruit_growth|canopy__increase|photo__none|temp_inhib__narrow_optimum|temp_dev__decrease|biomass__higher_sensitivity,2.0140315992636646,2,0.15,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__narrow_optimum|temp_dev__higher_sensitivity|biomass__more_veg_growth|canopy__decrease|photo__decrease|temp_inhib__widen_optimum|temp_dev__increase|biomass__higher_resp_cost,2.738481837701505,2,0.15,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__narrow_optimum|temp_dev__higher_sensitivity|biomass__more_veg_growth|canopy__increase|photo__increase|temp_inhib__widen_optimum|temp_dev__increase|biomass__lower_sensitivity,2.8784430945340227,2,0.15,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__narrow_optimum|temp_dev__higher_sensitivity|biomass__none|canopy__decrease|photo__none|temp_inhib__shift_warm|temp_dev__higher_sensitivity|biomass__higher_sensitivity,3.909529906627376,2,0.15,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__narrow_optimum|temp_dev__higher_sensitivity|biomass__none|canopy__increase|photo__higher_sensitivity|temp_inhib__shift_cold|temp_dev__lower_sensitivity|biomass__higher_sensitivity,1.8380785627621088,2,0.15,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__narrow_optimum|temp_dev__increase|biomass__higher_resp_cost|canopy__decrease|photo__decrease|temp_inhib__shift_warm|temp_dev__lower_sensitivity|biomass__higher_resp_cost,2.501523709227665,2,0.15,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__narrow_optimum|temp_dev__increase|biomass__higher_resp_cost|canopy__decrease|photo__lower_sensitivity|temp_inhib__none|temp_dev__increase|biomass__more_fruit_growth,4.131509105516069,2,0.15,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__narrow_optimum|temp_dev__increase|biomass__higher_resp_cost|canopy__increase|photo__none|temp_inhib__widen_optimum|temp_dev__decrease|biomass__lower_sensitivity,2.116417242189215,2,0.15,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__narrow_optimum|temp_dev__increase|biomass__higher_sensitivity|canopy__increase|photo__decrease|temp_inhib__shift_cold|temp_dev__increase|biomass__more_fruit_growth,3.5347496535517,2,0.15,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__narrow_optimum|temp_dev__increase|biomass__lower_resp_cost|canopy__none|photo__increase|temp_inhib__shift_cold|temp_dev__decrease|biomass__none,1.752104994858627,2,0.15,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__narrow_optimum|temp_dev__increase|biomass__lower_resp_cost|canopy__none|photo__lower_sensitivity|temp_inhib__shift_warm|temp_dev__none|biomass__more_fruit_growth,4.190956955864905,2,0.15,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__narrow_optimum|temp_dev__increase|biomass__lower_sensitivity|canopy__none|photo__higher_sensitivity|temp_inhib__widen_optimum|temp_dev__decrease|biomass__lower_resp_cost,2.2723042528143176,2,0.15,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__narrow_optimum|temp_dev__increase|biomass__more_fruit_growth|canopy__decrease|photo__higher_sensitivity|temp_inhib__narrow_optimum|temp_dev__lower_sensitivity|biomass__more_veg_growth,2.245520979619001,2,0.15,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__narrow_optimum|temp_dev__increase|biomass__more_fruit_growth|canopy__increase|photo__decrease|temp_inhib__narrow_optimum|temp_dev__lower_sensitivity|biomass__more_fruit_growth,2.913730376173012,2,0.15,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__narrow_optimum|temp_dev__increase|biomass__more_veg_growth|canopy__decrease|photo__none|temp_inhib__shift_warm|temp_dev__higher_sensitivity|biomass__higher_sensitivity,2.9747105089599764,2,0.15,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__narrow_optimum|temp_dev__increase|biomass__more_veg_growth|canopy__none|photo__increase|temp_inhib__widen_optimum|temp_dev__decrease|biomass__lower_resp_cost,1.6944653275499375,2,0.15,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__narrow_optimum|temp_dev__increase|biomass__none|canopy__decrease|photo__decrease|temp_inhib__shift_warm|temp_dev__none|biomass__lower_resp_cost,3.5145974626070906,2,0.15,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__narrow_optimum|temp_dev__lower_sensitivity|biomass__higher_resp_cost|canopy__decrease|photo__none|temp_inhib__none|temp_dev__decrease|biomass__lower_resp_cost,0.6231971725882781,2,0.15,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__narrow_optimum|temp_dev__lower_sensitivity|biomass__higher_sensitivity|canopy__decrease|photo__decrease|temp_inhib__none|temp_dev__decrease|biomass__lower_sensitivity,0.6471362035016642,2,0.15,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__narrow_optimum|temp_dev__lower_sensitivity|biomass__lower_resp_cost|canopy__decrease|photo__decrease|temp_inhib__none|temp_dev__lower_sensitivity|biomass__higher_resp_cost,0.8433450041938338,2,0.15,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__narrow_optimum|temp_dev__lower_sensitivity|biomass__lower_resp_cost|canopy__increase|photo__none|temp_inhib__shift_warm|temp_dev__none|biomass__more_veg_growth,1.3202952868921247,2,0.15,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__narrow_optimum|temp_dev__lower_sensitivity|biomass__lower_resp_cost|canopy__increase|photo__none|temp_inhib__widen_optimum|temp_dev__higher_sensitivity|biomass__more_veg_growth,2.023341045999316,2,0.15,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__narrow_optimum|temp_dev__lower_sensitivity|biomass__lower_resp_cost|canopy__none|photo__increase|temp_inhib__widen_optimum|temp_dev__decrease|biomass__more_veg_growth,0.7544805666414959,2,0.15,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__narrow_optimum|temp_dev__lower_sensitivity|biomass__lower_resp_cost|canopy__none|photo__none|temp_inhib__narrow_optimum|temp_dev__increase|biomass__lower_sensitivity,1.7568036964173432,2,0.15,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__narrow_optimum|temp_dev__lower_sensitivity|biomass__lower_sensitivity|canopy__decrease|photo__increase|temp_inhib__shift_cold|temp_dev__increase|biomass__higher_sensitivity,1.602674438361019,2,0.15,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__narrow_optimum|temp_dev__lower_sensitivity|biomass__lower_sensitivity|canopy__decrease|photo__none|temp_inhib__narrow_optimum|temp_dev__lower_sensitivity|biomass__none,0.7009195594650109,2,0.15,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__narrow_optimum|temp_dev__lower_sensitivity|biomass__lower_sensitivity|canopy__none|photo__higher_sensitivity|temp_inhib__narrow_optimum|temp_dev__none|biomass__higher_sensitivity,0.9997749476472316,2,0.15,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__narrow_optimum|temp_dev__lower_sensitivity|biomass__lower_sensitivity|canopy__none|photo__higher_sensitivity|temp_inhib__shift_warm|temp_dev__higher_sensitivity|biomass__higher_resp_cost,2.0578654656806195,2,0.15,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__narrow_optimum|temp_dev__lower_sensitivity|biomass__more_fruit_growth|canopy__increase|photo__decrease|temp_inhib__widen_optimum|temp_dev__decrease|biomass__higher_sensitivity,0.9086014496656308,2,0.15,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__narrow_optimum|temp_dev__lower_sensitivity|biomass__more_fruit_growth|canopy__increase|photo__lower_sensitivity|temp_inhib__widen_optimum|temp_dev__decrease|biomass__higher_resp_cost,0.8821156341089686,2,0.15,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__narrow_optimum|temp_dev__lower_sensitivity|biomass__more_veg_growth|canopy__decrease|photo__decrease|temp_inhib__none|temp_dev__higher_sensitivity|biomass__higher_resp_cost,1.2807141889240965,2,0.15,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__narrow_optimum|temp_dev__lower_sensitivity|biomass__more_veg_growth|canopy__decrease|photo__decrease|temp_inhib__widen_optimum|temp_dev__lower_sensitivity|biomass__higher_resp_cost,0.6263766438011237,2,0.15,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__narrow_optimum|temp_dev__lower_sensitivity|biomass__more_veg_growth|canopy__decrease|photo__increase|temp_inhib__widen_optimum|temp_dev__none|biomass__lower_resp_cost,1.044074862954145,2,0.15,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__narrow_optimum|temp_dev__lower_sensitivity|biomass__more_veg_growth|canopy__decrease|photo__none|temp_inhib__shift_warm|temp_dev__increase|biomass__lower_sensitivity,1.63103824016269,2,0.15,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__narrow_optimum|temp_dev__lower_sensitivity|biomass__none|canopy__increase|photo__none|temp_inhib__shift_warm|temp_dev__none|biomass__lower_sensitivity,1.370783101622736,2,0.15,0.5,,absolute_relative,1.0,0.05,1e-06,0
