best_final_loss,mean_sampled_loss,median_sampled_loss,unique_states,mean_hamming,std_hamming,method,seed_index
0.30849209351592893,0.421231036843348,0.43602561090440783,100,6.287676767676768,1.4960114164494627,GFN,0
0.2955614195324872,0.3313716200985457,0.3117954765354626,1380,4.961197465081817,1.5099117517002607,TPE,0
0.2979815964583417,0.4402508627614587,0.4493665250184963,5097,7.847662721538111,1.284034811075982,Random,0
0.3101920619039789,0.43732944993363404,0.4506730840625917,100,6.37010101010101,1.4828293287090688,GFN,1
0.30146683614160413,0.33559901165529443,0.3125400937539809,1424,5.829642628723933,1.7964844363364083,TPE,1
0.30339680433463406,0.44032894665371464,0.44884665898119336,5096,7.847629883084811,1.2844386119648978,Random,1
0.3163357627879419,0.4329070273403684,0.44545529435824927,100,6.4105050505050505,1.4578144522699794,GFN,2
0.29566283030899815,0.3315204936948902,0.3116333679473032,1789,5.311534070375386,1.5059703779779081,TPE,2
0.2972186280015608,0.4395793282774921,0.448077003982999,5096,7.847580584283234,1.2841220127925306,Random,2
