best_final_loss,mean_sampled_loss,median_sampled_loss,median_top_loss_k,unique_states,mean_hamming_top_unique,method,seed_index
0.5360760566744017,0.9184072512586724,0.8187659347091594,0.6231620505981044,100,7.652631578947369,GFN,0
0.5640481766448956,1.6122893985702889,0.8157157277239829,0.697065840549359,41,6.978947368421053,TPE,0
0.5469179879470495,2.680226281829333,1.7779048491412737,0.6484905061809519,100,7.589473684210526,Random,0
0.5338858932474604,0.9025125642588815,0.787939015084526,0.5982593641160707,100,7.573684210526316,GFN,1
0.6253075957148627,2.046169697922181,0.7708873844533177,0.6423244878871097,47,5.794736842105263,TPE,1
0.5940112205018421,2.600238178550399,1.9345394225599315,0.6934526400583535,100,7.731578947368421,Random,1
